vd_mesadesc,vd_localizacao,itm,trn,trn_desc,prefixo,tipo,tipovenda,ano,mes,trn_dtgerencial,usr_lancou,prd,prd_desc,grp_desc,loc_desc,qtd,desconto,valorfinal,custo,itm_obs,comandaorigem,itemorigem
1818,,39,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",C5 blusa de onça|Copo com gelo,,
1818,,41,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968",c/ limao C5,,
1818,,42,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,616,Gin Tropical Tanqueray,Drinks Classicos,Montados,1,,"38,95",,DD C5,,
1818,,44,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",Edmilson C6,,
X Debora,,1,271,,,com desconto,,2025,2025-12,2025-12-15,Phelipe,118,Red Bull Zero 250ml,Bebidas Não Alcoólicas,Bar,1,"4,79","11,16","7,65",Tradicional,,
1549,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,327,Stella Artois 600ml,Cervejas,Bar,1,,"19,95",,C6,,
1549,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,2,,"15,9",3,3 Copos com gelo|Copo com gelo,,
1549,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,327,Stella Artois 600ml,Cervejas,Bar,1,,"19,95",,c6,,
1555,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,207,Dose Whisky JW Black Label,Doses,Shot e Dose,1,,"27,95",,,,
1555,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,207,Dose Whisky JW Black Label,Doses,Shot e Dose,1,,"27,95",,C6,,
1556,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,547,[DD] Aperol Spritz,Dose Dupla,Montados,1,,"33,95",,D3,,
1557,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,549,[DD] Caipirinha Limão,Dose Dupla,Montados,1,,"26,95",,D4,,
1558,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,535,[DD] Cerrado Vermelho,Dose Dupla,Batidos,1,,"32,95",,D3,,
1558,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",D4,,
1559,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,,,
1559,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",H1 +uma agua da casa|Copo com gelo|Limão Rodela,,
1559,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,,,
1822,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,563,[DD] Moscow Mule,Dose Dupla,Montados,1,,"28,95",,H1,,
1822,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,288,[HH] Isca de Peixe Empanado,Happy Hour,Cozinha 2,1,,"64,95",,H1,,
1822,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,,,
1822,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,563,[DD] Moscow Mule,Dose Dupla,Montados,1,,"28,95",,H1,,
1822,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,,,
1823,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,,,
1823,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,549,[DD] Caipirinha Limão,Dose Dupla,Montados,1,,"26,95",,H1,,
1824,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,120,Spaten 330ml,Cervejas,Bar,1,,"11,95","4,924",H1,,
1824,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,288,[HH] Isca de Peixe Empanado,Happy Hour,Cozinha 2,1,,"64,95",,19:13:16 Douglas|H1,,
1824,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",H1|Copo com gelo|Limão espremido,,
1824,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",,,
1825,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,630,[DD] Dona Zica,Dose Dupla,Montados,1,,"21,95",,Mesa C5,,
1825,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,287,[HH] Croquete de Carne 8un,Happy Hour,Cozinha 2,1,,"39,95",,mesa C6,,
1825,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,569,[DD] Carmem Miranda,Dose Dupla,Montados,1,,"22,95",,Mesa C6 cliente Maíra,,
1825,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,222,Soda Limonada,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,539",Mesa C6 cliente Maíra|Copo com gelo|Limão Rodela,,
1825,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,287,[HH] Croquete de Carne 8un,Happy Hour,Cozinha 2,1,,"39,95",,mesa C6 cliente Maíra,,
1825,,6,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,71,Batata Frita,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"34,95",,mesa C6 cliente Maíra,,
1825,,7,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,554,[DD] Cosmopolitan,Dose Dupla,Batidos,1,,"32,9",,Mesa C6 cliente Priscila,,
1825,,8,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",Mesa C6 cliente Priscila|Copo com gelo|Limão espremido,,
1825,,9,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,412,Isca de Frango,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"54,95",,mesa C6 cliente luana,,
1825,,10,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,630,[DD] Dona Zica,Dose Dupla,Montados,1,,"21,95",,mesa C6 Pabline,,
1825,,11,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,569,[DD] Carmem Miranda,Dose Dupla,Montados,1,,"22,95",,Mesa C6 Pabline,,
1825,,12,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,554,[DD] Cosmopolitan,Dose Dupla,Batidos,1,,"32,9",,mesa C6 cliente Luana,,
1825,,13,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,120,Spaten 330ml,Cervejas,Bar,1,,"11,95","4,924",,,
1825,,14,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,287,[HH] Croquete de Carne 8un,Happy Hour,Cozinha 2,1,,"39,95",,mesa C6 cliente Cassia,,
1825,,15,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,570,[DD] Dona Ivone,Dose Dupla,Montados,1,,"27,95",,mesa C5,,
1825,,16,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,623,[DD] Alcione,Dose Dupla,Montados,1,,"23,95",,Mesa C5 Cliente Maíra,,
1825,,17,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,112,Pepsi Black 350ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,435","C5- INGRID, CAMISA PRETA|Copo com gelo|Limão Rodela",,
1825,,18,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",C5 Erick|Copo com gelo,,
1825,,19,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,648,Baldinho Stella Artois 330ml Pure Gold,Baldes,Baldes,1,,"83,7",,,,
1825,,20,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,264,Quibe do Calaf Vegano,Pratos Individuais,Cozinha 2,1,,"14,95",,C6-  jaqueta vermelho (Caterine,,
1825,,21,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,650,Baldinho Spaten 330ml,Baldes,Baldes,1,,"71,7",,,,
1825,,22,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,122,Stella Artois 330ml Pure Gold,Cervejas,Bar,1,,"13,95","5,698",,,
1825,,23,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",C6 Katarine,,
1825,,24,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,561,[DD] Margarita,Dose Dupla,Batidos,1,,"37,95",,C6- PRISCILA - BLUSA DE ONÇA,,
1825,,25,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,620,Tabaco Selva Unidade,Pegue e Pague,Baldes,1,,3,,,,
1825,,26,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,207,Dose Whisky JW Black Label,Doses,Shot e Dose,1,,"27,95",,"C6- camisa preta e cabelos grisalhos, esta em pe",,
1825,,27,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,111,Pepsi Lata 350ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,59","C6- blusa branca, sentada na mesa|Copo com gelo|Limão Rodela",,
1825,,28,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",C6- blusa branca|Copo com gelo|Laranja,,
1825,,29,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,327,Stella Artois 600ml,Cervejas,Bar,1,,"19,95",,C6 final da mesa,,
1825,,30,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968","c5, com limão,  Ingride",,
1825,,31,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5","C5 final, Cassia",,
1825,,32,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,620,Tabaco Selva Unidade,Pegue e Pague,Baldes,1,,3,,,,
1828,,1,271,,,com desconto,,2025,2025-12,2025-12-15,Phelipe,597,[DD] Original 300ml,Dose Dupla,Bar,3,"11,66","27,19",,,,
1828,,2,271,,,com desconto,,2025,2025-12,2025-12-15,Phelipe,642,[DD] Salgueiro Mule,Dose Dupla,Montados,1,"8,69","20,26",,,,
1828,,3,271,,,com desconto,,2025,2025-12,2025-12-15,Aglicio,620,Tabaco Selva Unidade,Pegue e Pague,Baldes,2,"1,8","4,2",,PEGUEI,,
1828,,4,271,,,com desconto,,2025,2025-12,2025-12-15,Douglas,71,Batata Frita,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,"10,49","24,46",,,,
1828,,5,271,,,com desconto,,2025,2025-12,2025-12-15,Douglas,286,[HH] Frango a Passarinho,Happy Hour,Cozinha 2,2,"32,97","76,93","30,168",Bia em frente a cozinha,,
1828,,6,271,,,com desconto,,2025,2025-12,2025-12-15,Douglas,563,[DD] Moscow Mule,Dose Dupla,Montados,1,"8,69","20,26",,mesa em frente a cozinha,,
1828,,7,271,,,com desconto,,2025,2025-12,2025-12-15,Douglas,563,[DD] Moscow Mule,Dose Dupla,Montados,1,"8,69","20,26",,em frente a cozinha,,
1828,,8,271,,,com desconto,,2025,2025-12,2025-12-15,Douglas,531,[DD] Brasília Amarela,Dose Dupla,Montados,1,"8,99","20,96",,em frente a cozinha,,
1828,,9,271,,,com desconto,,2025,2025-12,2025-12-15,Douglas,597,[DD] Original 300ml,Dose Dupla,Bar,3,"11,66","27,19",,biaaaa,,
1828,,10,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,620,Tabaco Selva Unidade,Pegue e Pague,Baldes,2,,6,,PEGUEI,,
1527,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,557,[DD] Fitzgerald,Dose Dupla,Batidos,1,,"33,95",,H7 zona 4,,
1527,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,80,Quibe do Calaf,Pratos Individuais,Cozinha 2,1,,"16,95",,H7- brinco grande e blusa de manga,,
1524,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,563,[DD] Moscow Mule,Dose Dupla,Montados,1,,"28,95",,H7,,
1524,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,563,[DD] Moscow Mule,Dose Dupla,Montados,1,,"28,95",,h7,,
1524,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,80,Quibe do Calaf,Pratos Individuais,Cozinha 2,1,,"16,95",,H8- metade da mesa,,
1522,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,77,Disco de Carne,Pratos Individuais,Cozinha 2,1,,"14,95",,h8,,
1522,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,112,Pepsi Black 350ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,435",H9 vestido preto|Copo com gelo|Limão Rodela,,
1522,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,64,Dadinho de Tapioca,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"38,95",,H8,,
1522,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,112,Pepsi Black 350ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,435",H7 zona 4 vestido preto|Copo com gelo|Limão Rodela,,
1523,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,122,Stella Artois 330ml Pure Gold,Cervejas,Bar,1,,"13,95","5,698",,,
1523,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,122,Stella Artois 330ml Pure Gold,Cervejas,Bar,1,,"13,95","5,698",H8. xote de limao,,
1523,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,H8,,
1523,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",H8,,
1830,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,122,Stella Artois 330ml Pure Gold,Cervejas,Bar,1,,"13,95","5,698",,,
1830,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,122,Stella Artois 330ml Pure Gold,Cervejas,Bar,1,,"13,95","5,698",,,
1830,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,122,Stella Artois 330ml Pure Gold,Cervejas,Bar,1,,"13,95","5,698",h8,,
1830,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,73,Carne de Sol,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 1,1,,"89,95",,H8- blusa listrada|Mandioca Frita,,
1521,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,207,Dose Whisky JW Black Label,Doses,Shot e Dose,1,,"27,95",,C6,,
1521,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",C6,,
1521,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",C6|Copo com gelo|Laranja,,
1584,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,569,[DD] Carmem Miranda,Dose Dupla,Montados,1,,"22,95",,F4 zona 2,,
1584,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",F4,,
1584,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968",f4,,
1584,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968",f4,,
1584,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",F4,,
1701,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,543,[DD] Rei Momo,Dose Dupla,Preshh,1,,"32,95",,H1,,
1701,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,380,[HH] Porção de Pastel de Queijo,Happy Hour,Cozinha 2,1,,"39,95",,H1- blusa roxa,,
1701,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,287,[HH] Croquete de Carne 8un,Happy Hour,Cozinha 2,1,,"39,95",,H1- blusa roxa,,
1701,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,543,[DD] Rei Momo,Dose Dupla,Preshh,1,,"32,95",,H1,,
1701,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,543,[DD] Rei Momo,Dose Dupla,Preshh,1,,"32,95",,H1,,
1701,,6,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",D3|Copo com gelo,,
1585,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,531,[DD] Brasília Amarela,Dose Dupla,Montados,1,,"29,95",,mesa F4 zona 2,,
1585,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,71,Batata Frita,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"34,95",,F4 perto da parede,,
1586,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,327,Stella Artois 600ml,Cervejas,Bar,1,,"19,95",,C5- camisa vermelha,,
1586,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,267,Trio Coxinha de Frango com Catupiry,Pratos Individuais,Cozinha 2,1,,"41,95",,C5- camisa vermelha,,
1586,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,616,Gin Tropical Tanqueray,Drinks Classicos,Montados,1,,"38,95",,C5- camisa vermelha,,
1586,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,,,
1589,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",C6,,
1589,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",C6 ingrid,,
1589,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,58,Dose Licor Don Luiz,Doses,Shot e Dose,4,,"79,8",,,,
1589,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,679,Dose Ketel One,Doses,Shot e Dose,1,,"23,95",,Buscar,,
1589,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,118,Red Bull Zero 250ml,Bebidas Não Alcoólicas,Bar,1,,"15,95","7,65",Buscar|Tradicional,,
1589,,6,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,71,Batata Frita,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"34,95",,C6 de vermelho,,
1589,,7,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,71,Batata Frita,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"34,95",,C6,,
1589,,8,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,276,Porção de Pastel de Queijo,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"49,95",,C6,,
1590,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,649,Baldinho Corona 330ml,Baldes,Baldes,1,,"89,7",,Limão,,
1590,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",c6|Copo com gelo,,
1590,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968",,,
1590,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,86,Água sem Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,305",,,
1590,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968",C6 COM LIMÃO,,
1590,,6,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,649,Baldinho Corona 330ml,Baldes,Baldes,1,,"89,7",,,,
1588,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,327,Stella Artois 600ml,Cervejas,Bar,1,,"19,95",,H5- CAMISA E 2 CPS,,
1588,,2,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,379,[HH] Porção de Pastel de Misto,Happy Hour,Cozinha 2,1,,"39,95",,H5,,
1588,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,265,Trio Quibe do Calaf,Pratos Individuais,Cozinha 2,1,,"41,95",,H5,,
1591,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,122,Stella Artois 330ml Pure Gold,Cervejas,Bar,1,,"13,95","5,698",B5 blusa azul,,
1591,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,597,[DD] Original 300ml,Dose Dupla,Bar,1,,"12,95",,,,
1591,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,291,[HH] Pão com filé mignon,Happy Hour,Cozinha 1,1,,"39,95",,B5- sem cebola,,
1591,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,597,[DD] Original 300ml,Dose Dupla,Bar,1,,"12,95",,,,
1593,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,122,Stella Artois 330ml Pure Gold,Cervejas,Bar,1,,"13,95","5,698",B5 moça de blusa preta,,
1593,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,290,[HH] Filé Mignon na chapa com Queijo Mussarela,Happy Hour,Cozinha 1,1,,"95,9",,B5 blusa preta|Ao ponto,,
1593,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,549,[DD] Caipirinha Limão,Dose Dupla,Montados,1,,"26,95",,B5,,
1593,,6,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,549,[DD] Caipirinha Limão,Dose Dupla,Montados,1,,"26,95",,B5 atras do palco,,
1593,,7,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",B5,,
1594,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,404,Dose Whiskey Old Parr,Doses,Shot e Dose,1,,"32,95",,B6|Gelo,,
1594,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,318,Baldinho Original 4Un. 600ml,Baldes,Baldes,1,,"75,8","28,954",,,
1594,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Andreia,597,[DD] Original 300ml,Dose Dupla,Bar,1,,"12,95",,,,
1594,,6,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,378,[HH] Porção de Pastel de Carne,Happy Hour,Cozinha 2,1,,"39,95",,B6,,
1594,,8,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,654,Trident,Pegue e Pague,Baldes,1,,"7,95",,,,
1594,,11,271,,,venda integral,,2025,2025-12,2025-12-15,Debora,318,Baldinho Original 4Un. 600ml,Baldes,Baldes,1,,"75,8","28,954",,,
1594,,13,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,109,Original 600ml,Cervejas,Bar,3,,"56,85","21,717",B6,,
1594,,14,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,109,Original 600ml,Cervejas,Bar,2,,"37,9","14,478",,,
1598,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968",com limao. H7,,
xdiego,,1,271,,,100% desconto,,2025,2025-12,2025-12-15,Debora,125,Baldinho Stella Artois 4Un. 600mL,Baldes,Baldes,1,"79,8",,"30,172",,,
xdiego,,2,271,,,100% desconto,,2025,2025-12,2025-12-15,Marra,125,Baldinho Stella Artois 4Un. 600mL,Baldes,Baldes,1,"79,8",,"30,172",,,
1599,,1,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,111,Pepsi Lata 350ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,59",C5|Copo com gelo,,
1599,,2,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,379,[HH] Porção de Pastel de Misto,Happy Hour,Cozinha 2,1,,"39,95",,C5,,
1599,,3,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968",C/ limao C5,,
1599,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Thaylson,112,Pepsi Black 350ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,435",C6|Copo com gelo|Limão Rodela,,
1599,,5,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,649,Baldinho Corona 330ml,Baldes,Baldes,1,,"89,7",,C5,,
1599,,6,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,278,Original 300ml,Cervejas,Bar,3,,"38,85","8,928",DD C5,,
1599,,7,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,554,[DD] Cosmopolitan,Dose Dupla,Batidos,1,,"32,9",,C5 blusa de onça,,
1599,,8,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,c5,,
1599,,9,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,207,Dose Whisky JW Black Label,Doses,Shot e Dose,1,,"27,95",,c5,,
1600,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,290,[HH] Filé Mignon na chapa com Queijo Mussarela,Happy Hour,Cozinha 1,1,,"95,9",,H3- blusa preta|Ao ponto,,
1600,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,597,[DD] Original 300ml,Dose Dupla,Bar,1,,"12,95",,,,
1600,,3,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,597,[DD] Original 300ml,Dose Dupla,Bar,1,,"12,95",,H3,,
1600,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,657,Souza Paiol Unidade,Pegue e Pague,Baldes,2,,6,,,,
1600,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,597,[DD] Original 300ml,Dose Dupla,Bar,1,,"12,95",,H3 zona 4,,
X- Banda SDR,,2,271,,,100% desconto,,2025,2025-12,2025-12-15,Thaylson,73,Carne de Sol,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 1,1,"89,95",,,Pra agora|Mandioca Cozida,,
X- Banda SDR,,3,271,,,100% desconto,,2025,2025-12,2025-12-15,Thaylson,112,Pepsi Black 350ml,Bebidas Não Alcoólicas,Bar,1,"7,95",,"2,435",Copo com gelo|Limão Rodela,,
X- Banda SDR,,4,271,,,100% desconto,,2025,2025-12,2025-12-15,Thaylson,105,Guaraná Antártica Lata,Bebidas Não Alcoólicas,Bar,2,"15,9",,"4,956",Copo com gelo|Laranja,,
